"","ISO","Country","year","CC.SH.AIRP.AIR","CC.SH.AIRP.AMB","EN.ATM.PM25.MC.M3","EN.ATM.PM25.MC.ZS","SH.STA.AIRP.FE.P5","SH.STA.AIRP.MA.P5","SH.STA.AIRP.P5","total_ghg","population","region","capital","longitude","latitude","income","ghg_per_capita","Policy_Index","Policy_Index_Normalized","ghg_per_capita_normalised"
"5008","SYR","Syria",2016,NA,NA,NA,NA,NA,NA,NA,43.44,19193834,"Middle East & North Africa","Damascus",36.3119,33.5146,"Low income",2.26322682586501e-06,NA,NA,0.32913241096327
"5009","SYR","Syria",2017,NA,NA,NA,NA,NA,NA,NA,45.36,19224668,"Middle East & North Africa","Damascus",36.3119,33.5146,"Low income",2.3594685744378e-06,NA,NA,0.330088929947604
"5010","SYR","Syria",2018,NA,NA,NA,NA,NA,NA,NA,46.64,19577845,"Middle East & North Africa","Damascus",36.3119,33.5146,"Low income",2.38228466922687e-06,2,0.00553250345781466,0.330315692533881
"5011","SYR","Syria",2019,NA,NA,NA,NA,NA,NA,NA,46.78,20353534,"Middle East & North Africa","Damascus",36.3119,33.5146,"Low income",2.29837236128134e-06,NA,NA,0.329481712304308
"5012","SYR","Syria",2020,NA,NA,NA,NA,NA,NA,NA,46.4,21049429,"Middle East & North Africa","Damascus",36.3119,33.5146,"Low income",2.20433532900109e-06,NA,NA,0.328547105359396
"5013","SYR","Syria",2021,NA,NA,NA,NA,NA,NA,NA,46.64,21628839,"Middle East & North Africa","Damascus",36.3119,33.5146,"Low income",2.15638019220542e-06,NA,NA,0.328070493084353
"5014","SYR","Syrian Arab Republic",2000,NA,NA,22.9716712446942,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5015","SYR","Syrian Arab Republic",2001,NA,NA,23.0397743914208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5016","SYR","Syrian Arab Republic",2002,NA,NA,23.2266149127917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5017","SYR","Syrian Arab Republic",2003,NA,NA,23.505989430593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5018","SYR","Syrian Arab Republic",2004,NA,NA,23.8516945666111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5019","SYR","Syrian Arab Republic",2005,NA,NA,24.2375269426323,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5020","SYR","Syrian Arab Republic",2006,NA,NA,25.0004851753207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5021","SYR","Syrian Arab Republic",2007,NA,NA,26.245550864447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5022","SYR","Syrian Arab Republic",2008,NA,NA,27.5984951064572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5023","SYR","Syrian Arab Republic",2009,NA,NA,28.6850889977974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5024","SYR","Syrian Arab Republic",2010,NA,NA,29.1311036349137,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5025","SYR","Syrian Arab Republic",2011,NA,NA,25.6858667253095,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5026","SYR","Syrian Arab Republic",2012,NA,NA,24.5499952322116,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5027","SYR","Syrian Arab Republic",2013,NA,NA,26.3151629967473,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5028","SYR","Syrian Arab Republic",2014,NA,NA,25.7324188924062,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5029","SYR","Syrian Arab Republic",2015,NA,NA,26.9795023656779,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5030","SYR","Syrian Arab Republic",2016,2,74,25.5706170226563,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5031","SYR","Syrian Arab Republic",2017,NA,NA,24.5814440559142,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5032","SYR","Syrian Arab Republic",2018,NA,NA,25.9590823017321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5033","SYR","Syrian Arab Republic",2019,NA,NA,26.4725611273339,NA,87.7,100.7,94.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5034","SYR","Syrian Arab Republic",2020,NA,NA,24.7058382627422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5035","SYR","Syrian Arab Republic",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5036",NA,"Taiwan",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.00553250345781466,NA
"5037",NA,"Taiwan",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.00553250345781466,NA
"5038",NA,"Taiwan",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.00553250345781466,NA
"5039",NA,"Taiwan",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.00553250345781466,NA
"5040",NA,"Taiwan",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"5041",NA,"Taiwan",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.00553250345781466,NA
"5042",NA,"Taiwan",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"5043",NA,"Taiwan",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"5044","TWN","Taiwan, China",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5045","TWN","Taiwan, China",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5046","TWN","Taiwan, China",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5047","TWN","Taiwan, China",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5048","TWN","Taiwan, China",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5049","TWN","Taiwan, China",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5050","TWN","Taiwan, China",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5051","TWN","Taiwan, China",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5052","TWN","Taiwan, China",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5053","TWN","Taiwan, China",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5054","TWN","Taiwan, China",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5055","TWN","Taiwan, China",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5056","TWN","Taiwan, China",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5057","TWN","Taiwan, China",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5058","TWN","Taiwan, China",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5059","TWN","Taiwan, China",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5060","TWN","Taiwan, China",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5061","TWN","Taiwan, China",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5062","TWN","Taiwan, China",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5063","TWN","Taiwan, China",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5064","TWN","Taiwan, China",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5065","TWN","Taiwan, China",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5066","TJK","Tajikistan",2000,NA,NA,37.0330479373257,100,NA,NA,NA,6.65,6284735,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.05811939564675e-06,NA,NA,0.317155195749907
"5067","TJK","Tajikistan",2001,NA,NA,36.616910775924,NA,NA,NA,NA,6.29,6407377,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",9.81680959306749e-07,NA,NA,0.316395496174865
"5068","TJK","Tajikistan",2002,NA,NA,35.660396847721,NA,NA,NA,NA,6.32,6531669,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",9.67593428264659e-07,NA,NA,0.316255484266478
"5069","TJK","Tajikistan",2003,NA,NA,34.5291662601766,NA,NA,NA,NA,6.47,6658575,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",9.71679375842429e-07,0,0,0.316296093321125
"5070","TJK","Tajikistan",2004,NA,NA,33.5888791207511,NA,NA,NA,NA,7.02,6790547,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.03379006138975e-06,NA,NA,0.316913393512956
"5071","TJK","Tajikistan",2005,NA,NA,33.2051955369046,100,NA,NA,NA,7.09,6924720,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.02386811307894e-06,NA,NA,0.316814782130041
"5072","TJK","Tajikistan",2006,NA,NA,33.4371576833326,NA,NA,NA,NA,7.58,7057566,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.07402467082844e-06,NA,NA,0.317313273693086
"5073","TJK","Tajikistan",2007,NA,NA,34.1448664488734,NA,NA,NA,NA,8.29,7194477,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.15227277813245e-06,NA,NA,0.318090959065957
"5074","TJK","Tajikistan",2008,NA,NA,35.3955700122009,NA,NA,NA,NA,8.67,7338403,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.18145596528291e-06,NA,NA,0.318381002347036
"5075","TJK","Tajikistan",2009,NA,NA,37.256516551989,NA,NA,NA,NA,8.35,7490230,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.1147855272802e-06,NA,NA,0.317718384090518
"5076","TJK","Tajikistan",2010,NA,NA,39.7949542469115,100,NA,NA,NA,8.44,7652141,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.10295928943285e-06,2,0.00553250345781466,0.31760084652307
"5077","TJK","Tajikistan",2011,NA,NA,53.195882702872,100,NA,NA,NA,8.66,7824785,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.10673967399743e-06,1,0.00276625172890733,0.317638418675049
"5078","TJK","Tajikistan",2012,NA,NA,51.3794263594159,100,NA,NA,NA,9.46,8014084,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.18042186730261e-06,NA,NA,0.318370724745429
"5079","TJK","Tajikistan",2013,NA,NA,51.0460904062202,100,NA,NA,NA,9.88,8216724,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.20242568692827e-06,NA,NA,0.318589414363104
"5080","TJK","Tajikistan",2014,NA,NA,46.6700130134501,100,NA,NA,NA,11.42,8425552,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.35540080934757e-06,0,0,0.320109789989014
"5081","TJK","Tajikistan",2015,NA,NA,45.5749888542868,100,NA,NA,NA,12.02,8643840,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.39058566563009e-06,NA,NA,0.320459482128801
"5082","TJK","Tajikistan",2016,45,94,44.7655503683053,100,NA,NA,NA,13.1,8865631,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.4776162012608e-06,NA,NA,0.321324453524086
"5083","TJK","Tajikistan",2017,NA,NA,42.5053360629934,100,NA,NA,NA,14.49,9085946,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.59477064908816e-06,2,0.00553250345781466,0.322488817795391
"5084","TJK","Tajikistan",2018,NA,NA,42.3335064710739,NA,NA,NA,NA,15.89,9307333,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.7072559883696e-06,0,0,0.323606777143362
"5085","TJK","Tajikistan",2019,NA,NA,40.2890496610835,NA,179.4,232.2,203.8,17.29,9529966,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.81427719679168e-06,1.25,0.00345781466113416,0.324670430070498
"5086","TJK","Tajikistan",2020,NA,NA,37.0534062306267,NA,NA,NA,NA,17.83,9749310,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.82884737483986e-06,1,0.00276625172890733,0.32481523886829
"5087","TJK","Tajikistan",2021,NA,NA,NA,NA,NA,NA,NA,17.82,9966908,"Europe & Central Asia","Dushanbe",68.7864,38.5878,"Lower middle income",1.78791657352511e-06,4,0.0110650069156293,0.324408439437875
"5088",NA,"Tajikistan",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"5089",NA,"Tanzania",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"5090","TZA","Tanzania",2000,NA,NA,20.2177355377851,100,NA,NA,NA,97.9,34260139,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.85754824287199e-06,NA,NA,0.335039200133189
"5091","TZA","Tanzania",2001,NA,NA,20.5220781065911,NA,NA,NA,NA,103.29,35198299,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.93451680719003e-06,NA,NA,0.335804168497324
"5092","TZA","Tanzania",2002,NA,NA,20.7504614747252,NA,NA,NA,NA,109.68,36121304,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",3.03643522947012e-06,NA,NA,0.336817106304565
"5093","TZA","Tanzania",2003,NA,NA,20.9420332235962,NA,NA,NA,NA,118.37,37089555,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",3.19146455113845e-06,NA,NA,0.338357898024409
"5094","TZA","Tanzania",2004,NA,NA,21.1359409346129,NA,NA,NA,NA,117.39,38109668,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",3.0803207207158e-06,NA,NA,0.337253271546114
"5095","TZA","Tanzania",2005,NA,NA,21.371332189184,100,NA,NA,NA,124.39,39182076,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",3.17466588549315e-06,2,0.00553250345781466,0.338190940931053
"5096","TZA","Tanzania",2006,NA,NA,21.6132578774357,NA,NA,NA,NA,118.37,40294902,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.93759245276239e-06,NA,NA,0.335834736451696
"5097","TZA","Tanzania",2007,NA,NA,21.8434497525189,NA,NA,NA,NA,120.48,41435512,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.90765080928649e-06,NA,NA,0.335537155091927
"5098","TZA","Tanzania",2008,NA,NA,22.1260766903794,NA,NA,NA,NA,123.52,42570728,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.90152425864082e-06,NA,NA,0.335476265071868
"5099","TZA","Tanzania",2009,NA,NA,22.5253075669631,NA,NA,NA,NA,125.25,43633982,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.87046916781512e-06,NA,NA,0.335167617479991
"5100","TZA","Tanzania",2010,NA,NA,23.1053112582158,100,NA,NA,NA,128.96,44758488,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.88124120725436e-06,1.5,0.004149377593361,0.335274677673477
"5101","TZA","Tanzania",2011,NA,NA,25.1532727025899,100,NA,NA,NA,131.01,46029367,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.84622641019591e-06,NA,NA,0.334926675703275
"5102","TZA","Tanzania",2012,NA,NA,25.5667487604226,100,NA,NA,NA,135.77,47374260,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.86590228533385e-06,4.5,0.012448132780083,0.335122228552033
"5103","TZA","Tanzania",2013,NA,NA,24.5340682116755,100,NA,NA,NA,136.48,48824128,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.79533922244346e-06,0,0,0.334420922619333
"5104","TZA","Tanzania",2014,NA,NA,24.2244900980476,100,NA,NA,NA,136.99,50351512,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.72067301573784e-06,0,0,0.333678836723542
"5105","TZA","Tanzania",2015,NA,NA,25.1682619442571,100,NA,NA,NA,144.41,52020962,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.77599633778399e-06,1,0.00276625172890733,0.334228679266911
"5106","TZA","Tanzania",2016,110,51,25.3938175391915,100,NA,NA,NA,157.01,53824013,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.91709947379806e-06,0,0,0.335631062643649
"5107","TZA","Tanzania",2017,NA,NA,21.0006603142176,100,NA,NA,NA,156.96,55652890,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.820338710173e-06,NA,NA,0.334669385318386
"5108","TZA","Tanzania",2018,NA,NA,21.2944892567993,NA,NA,NA,NA,156,57437145,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.71601243411385e-06,3.5,0.00968188105117566,0.333632516546825
"5109","TZA","Tanzania",2019,NA,NA,20.7785687915826,NA,113.8,146.8,128.3,160.65,59174891,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.71483389804639e-06,NA,NA,0.333620803416723
"5110","TZA","Tanzania",2020,NA,NA,25.081431153535,NA,NA,NA,NA,160.87,60972798,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.63838966353488e-06,NA,NA,0.332861046215327
"5111","TZA","Tanzania",2021,NA,NA,NA,NA,NA,NA,NA,165.24,62830412,"Sub-Saharan Africa","Dodoma",35.7382,-6.17486,"Lower middle income",2.62993659821935e-06,1.75,0.00484094052558783,0.332777033636898
"5112",NA,"Tanzania",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0.00968188105117566,NA
"5113",NA,"Thailand",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"5114","THA","Thailand",2000,NA,NA,40.3912275638682,100,NA,NA,NA,271.09,63007815,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",4.30248216034789e-06,NA,NA,0.34939998164091
"5115","THA","Thailand",2001,NA,NA,40.3506543167023,NA,NA,NA,NA,237.01,63651141,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",3.72357818377521e-06,NA,NA,0.3436464219653
"5116","THA","Thailand",2002,NA,NA,40.4326952705377,NA,NA,NA,NA,250.41,64266437,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",3.89643508632663e-06,NA,NA,0.345364396870324
"5117","THA","Thailand",2003,NA,NA,40.5281267680848,NA,NA,NA,NA,260.81,64868166,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",4.02061621412266e-06,NA,NA,0.346598597287446
"5118","THA","Thailand",2004,NA,NA,40.5277251520537,NA,NA,NA,NA,283.62,65452047,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",4.33324873704867e-06,NA,NA,0.349705761774103
"5119","THA","Thailand",2005,NA,NA,40.3222667651549,100,NA,NA,NA,291.19,66017420,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",4.41080551163617e-06,NA,NA,0.350476576190475
"5120","THA","Thailand",2006,NA,NA,39.7521062500821,NA,NA,NA,NA,294.61,66567687,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",4.42572084561087e-06,NA,NA,0.350624815393482
"5121","THA","Thailand",2007,NA,NA,38.7509301612035,NA,NA,NA,NA,311.96,67102394,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",4.64901445990139e-06,2,0.00553250345781466,0.352844066231263
"5122","THA","Thailand",2008,NA,NA,37.3495127087413,NA,NA,NA,NA,313.11,67619830,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",4.63044642377835e-06,NA,NA,0.352659523874989
"5123","THA","Thailand",2009,NA,NA,35.5786281029176,NA,NA,NA,NA,309.76,68121080,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",4.54719743139715e-06,NA,NA,0.351832136147519
"5124","THA","Thailand",2010,NA,NA,33.4690505539545,100,NA,NA,NA,332.07,68579447,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",4.84212128453004e-06,NA,NA,0.354763299272028
"5125","THA","Thailand",2011,NA,NA,29.0591951880929,100,NA,NA,NA,364.34,69007208,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",5.27973831371355e-06,0,0,0.359112648722652
"5126","THA","Thailand",2012,NA,NA,31.5886298984382,100,NA,NA,NA,388.8,69436098,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",5.59939298432351e-06,0,0,0.362289604310054
"5127","THA","Thailand",2013,NA,NA,34.4883511418629,100,NA,NA,NA,397.96,69845114,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",5.69775002443263e-06,NA,NA,0.363267146566949
"5128","THA","Thailand",2014,NA,NA,29.9705384622081,100,NA,NA,NA,395.61,70216367,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",5.63415649231753e-06,NA,NA,0.362635108790713
"5129","THA","Thailand",2015,NA,NA,28.1544413826202,100,NA,NA,NA,398.44,70540795,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",5.64836276653814e-06,0,0,0.362776300853308
"5130","THA","Thailand",2016,32,36,30.3985996204755,100,NA,NA,NA,424.58,70859841,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",5.99182829100618e-06,2,0.00553250345781466,0.366189905650499
"5131","THA","Thailand",2017,NA,NA,27.1006744719071,100,NA,NA,NA,433.14,71160187,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",6.08683054753636e-06,0,0,0.367134105680874
"5132","THA","Thailand",2018,NA,NA,30.0080973964844,NA,NA,NA,NA,434.59,71376079,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",6.0887345745064e-06,1,0.00276625172890733,0.367153029255835
"5133","THA","Thailand",2019,NA,NA,30.382756547172,NA,35.5,59.9,46.5,451.55,71522271,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",6.31341809602215e-06,3,0.00829875518672199,0.369386093980698
"5134","THA","Thailand",2020,NA,NA,31.0072016277159,NA,NA,NA,NA,451.84,71641484,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",6.30696036391429e-06,1.5,0.004149377593361,0.369321912443594
"5135","THA","Thailand",2021,NA,NA,NA,NA,NA,NA,NA,449.51,71727332,"East Asia & Pacific","Bangkok",100.521,13.7308,"Upper middle income",6.26692764760858e-06,1.25,0.00345781466113416,0.368924038821089
"5136",NA,"Thailand",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.00553250345781466,NA
"5137",NA,"Thailand",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.004149377593361,NA
"5138",NA,"Thailand",2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"5139","TLS","Timor-Leste",2000,NA,NA,21.0626735881027,100,NA,NA,NA,1.12,745088,"East Asia & Pacific","Dili",125.567,-8.56667,"Lower middle income",1.50317814808452e-06,NA,NA,0.32157850634187
"5140","TLS","Timor-Leste",2001,NA,NA,21.0035646837644,NA,NA,NA,NA,2.18,812249,"East Asia & Pacific","Dili",125.567,-8.56667,"Lower middle income",2.68390604359008e-06,NA,NA,0.333313420390429
"5141","TLS","Timor-Leste",2002,NA,NA,20.9489115474432,NA,NA,NA,NA,3.25,879159,"East Asia & Pacific","Dili",125.567,-8.56667,"Lower middle income",3.69671470120877e-06,NA,NA,0.343379433559112
"5142","TLS","Timor-Leste",2003,NA,NA,20.882655018788,NA,NA,NA,NA,4.09,916878,"East Asia & Pacific","Dili",125.567,-8.56667,"Lower middle income",4.46078976701371e-06,NA,NA,0.350973355289935
"5143","TLS","Timor-Leste",2004,NA,NA,20.7887359374482,NA,NA,NA,NA,4.87,929074,"East Asia & Pacific","Dili",125.567,-8.56667,"Lower middle income",5.2417783728745e-06,NA,NA,0.358735375817751
"5144","TLS","Timor-Leste",2005,NA,NA,20.6510951430728,100,NA,NA,NA,5.85,948311,"East Asia & Pacific","Dili",125.567,-8.56667,"Lower middle income",6.1688623247015e-06,NA,NA,0.367949395857338
"5145","TLS","Timor-Leste",2006,NA,NA,20.3789917788963,NA,NA,NA,NA,6.21,976597,"East Asia & Pacific","Dili",125.567,-8.56667,"Lower middle income",6.35881535577111e-06,NA,NA,0.369837284253429
"5146","TLS","Timor-Leste",2007,NA,NA,19.9129884497109,NA,NA,NA,NA,6.5,1004889,"East Asia & Pacific","Dili",125.567,-8.56667,"Lower middle income",6.46837610920211e-06,NA,NA,0.370926176986041
"5147","TLS","Timor-Leste",2008,NA,NA,19.2839811875033,NA,NA,NA,NA,6.88,1032429,"East Asia & Pacific","Dili",125.567,-8.56667,"Lower middle income",6.66389650038889e-06,NA,NA,0.372869397768789
"5148","TLS","Timor-Leste",2009,NA,NA,18.5228660242599,NA,NA,NA,NA,7.2,1058782,"East Asia & Pacific","Dili",125.567,-8.56667,"Lower middle income",6.80026672157252e-06,NA,NA,0.374224742069931
"5149","TLS","Timor-Leste",2010,NA,NA,17.660538991967,100,NA,NA,NA,7.5,1084679,"East Asia & Pacific","Dili",125.567,-8.56667,"Lower middle income",6.91448806513263e-06,NA,NA,0.375359955063789
"5150","TLS","Timor-Leste",2011,NA,NA,16.2584979451999,100,NA,NA,NA,7.39,1110207,"East Asia & Pacific","Dili",125.567,-8.56667,"Lower middle income",6.65641632596444e-06,0,0,0.372795054472359
